Participant	List	Ambiguity	PreIncongruent	IncongruentAmbiguous	Completed	Trial	Region	LengthofRegion	RT	Subject1	Group1	Level1	EITLevel1	EITScore1	Block1	PresentationOrder	FlankerCorrect	FlankerRT	ComprehensionCheckCorrect	TrimmingHigh	Trimming	NoZeroRTs	Sdev	mean	Max	Outliers	OutliersRemoved	OutliersRemoved	ComprehensionQuestionCalculator	SumCorrectby5	TotalAnswered	PercentCorrect	Length(x-axis)	RT(pre-lineoffit)	ResSlope	ResIntercept	ResExpected	Residual	JegerskiMcCormickStep1	JegerskiMcCormickStep2	JegerskiMcCormickStep3		
18	2	1	1	1	1	6	1	10	1.084445681	18	2	3	2	74	1	6	1	0.968982668	1	 	 	1.084445681	0.671887119	1.010758135	2.690475932	 	1.084445681	1.084445681	1	95	150	0.633333333	10	1.084445681	0.100322556	0.02468641	1.027911971	0.05653371	6	6	1	11.2	11
18	2	1	1	1	1	6	2	8	0.250299276	18	2	3	2	74	1	6	1	0.968982668	1	 	 	0.250299276	0.671887119	1.010758135	2.690475932	 	0.250299276	0.250299276	1	95	150	0.633333333	8	0.250299276	0.100322556	0.02468641	0.827266859	-0.576967583	6	6	1	11.2	11
18	2	1	1	1	1	6	3	10	0.617310309	18	2	3	2	74	1	6	1	0.968982668	1	 	 	0.617310309	0.671887119	1.010758135	2.690475932	 	0.617310309	0.617310309	1	95	150	0.633333333	10	0.617310309	0.100322556	0.02468641	1.027911971	-0.410601662	6	6	1	11.2	11
18	2	1	1	1	1	6	4	5	0.867638778	18	2	3	2	74	1	6	1	0.968982668	1	 	 	0.867638778	0.671887119	1.010758135	2.690475932	 	0.867638778	0.867638778	1	95	150	0.633333333	5	0.867638778	0.100322556	0.02468641	0.526299191	0.341339587	6	6	1	11.2	11
18	2	1	1	1	1	6	5	11	1.284768291	18	2	3	2	74	1	6	1	0.968982668	1	 	 	1.284768291	0.671887119	1.010758135	2.690475932	 	1.284768291	1.284768291	1	95	150	0.633333333	11	1.284768291	0.100322556	0.02468641	1.128234527	0.156533764	6	6	1	11.2	11
18	2	1	1	1	1	7	1	15	1.201298451	18	2	3	2	74	1	28	1	0.56857774	0	 	 	1.201298451	0.671887119	1.010758135	2.690475932	 	1.201298451	1.201298451	0	95	150	0.633333333	15	1.201298451	0.100322556	0.02468641	1.529524751	-0.3282263	7	7	1	11.2	11
18	2	1	1	1	1	7	2	4	0.901017132	18	2	3	2	74	1	28	1	0.56857774	0	 	 	0.901017132	0.671887119	1.010758135	2.690475932	 	0.901017132	0.901017132	0	95	150	0.633333333	4	0.901017132	0.100322556	0.02468641	0.425976635	0.475040497	7	7	1	11.2	11
18	2	1	1	1	1	7	3	15	1.852035959	18	2	3	2	74	1	28	1	0.56857774	0	 	 	1.852035959	0.671887119	1.010758135	2.690475932	 	1.852035959	1.852035959	0	95	150	0.633333333	15	1.852035959	0.100322556	0.02468641	1.529524751	0.322511208	7	7	1	11.2	11
18	2	1	1	1	1	7	4	8	1.101233093	18	2	3	2	74	1	28	1	0.56857774	0	 	 	1.101233093	0.671887119	1.010758135	2.690475932	 	1.101233093	1.101233093	0	95	150	0.633333333	8	1.101233093	0.100322556	0.02468641	0.827266859	0.273966234	7	7	1	11.2	11
18	2	1	1	1	1	7	5	5	0.71742331	18	2	3	2	74	1	28	1	0.56857774	0	 	 	0.71742331	0.671887119	1.010758135	2.690475932	 	0.71742331	0.71742331	0	95	150	0.633333333	5	0.71742331	0.100322556	0.02468641	0.526299191	0.191124119	7	7	1	11.2	11
18	2	1	0	0	1	8	1	13	1.251304802	18	2	3	2	74	1	74	1	0.435162479	1	 	 	1.251304802	0.671887119	1.010758135	2.690475932	 	1.251304802	1.251304802	1	95	150	0.633333333	13	1.251304802	0.100322556	0.02468641	1.328879639	-0.077574837	8	8	1	11.2	11
18	2	1	0	0	1	8	2	6	0.333697696	18	2	3	2	74	1	74	1	0.435162479	1	 	 	0.333697696	0.671887119	1.010758135	2.690475932	 	0.333697696	0.333697696	1	95	150	0.633333333	6	0.333697696	0.100322556	0.02468641	0.626621747	-0.292924051	8	8	1	11.2	11
18	2	1	0	0	1	8	3	6	0.533923679	18	2	3	2	74	1	74	1	0.435162479	1	 	 	0.533923679	0.671887119	1.010758135	2.690475932	 	0.533923679	0.533923679	1	95	150	0.633333333	6	0.533923679	0.100322556	0.02468641	0.626621747	-0.092698068	8	8	1	11.2	11
18	2	1	0	0	1	8	4	7	0.333482269	18	2	3	2	74	1	74	1	0.435162479	1	 	 	0.333482269	0.671887119	1.010758135	2.690475932	 	0.333482269	0.333482269	1	95	150	0.633333333	7	0.333482269	0.100322556	0.02468641	0.726944303	-0.393462034	8	8	1	11.2	11
18	2	1	0	0	1	8	5	9	0.667630495	18	2	3	2	74	1	74	1	0.435162479	1	 	 	0.667630495	0.671887119	1.010758135	2.690475932	 	0.667630495	0.667630495	1	95	150	0.633333333	9	0.667630495	0.100322556	0.02468641	0.927589415	-0.25995892	8	8	1	11.2	11
18	2	1	0	0	1	9	1	13	1.21792776	18	2	3	2	74	1	35	1	0.485177912	0	 	 	1.21792776	0.671887119	1.010758135	2.690475932	 	1.21792776	1.21792776	0	95	150	0.633333333	13	1.21792776	0.100322556	0.02468641	1.328879639	-0.110951879	9	9	1	11.2	11
18	2	1	0	0	1	9	2	4	0.233582434	18	2	3	2	74	1	35	1	0.485177912	0	 	 	0.233582434	0.671887119	1.010758135	2.690475932	 	0.233582434	0.233582434	0	95	150	0.633333333	4	0.233582434	0.100322556	0.02468641	0.425976635	-0.192394201	9	9	1	11.2	11
18	2	1	0	0	1	9	3	9	1.368187811	18	2	3	2	74	1	35	1	0.485177912	0	 	 	1.368187811	0.671887119	1.010758135	2.690475932	 	1.368187811	1.368187811	0	95	150	0.633333333	9	1.368187811	0.100322556	0.02468641	0.927589415	0.440598396	9	9	1	11.2	11
18	2	1	0	0	1	9	4	8	0.717451908	18	2	3	2	74	1	35	1	0.485177912	0	 	 	0.717451908	0.671887119	1.010758135	2.690475932	 	0.717451908	0.717451908	0	95	150	0.633333333	8	0.717451908	0.100322556	0.02468641	0.827266859	-0.109814951	9	9	1	11.2	11
18	2	1	0	0	1	9	5	10	0.917675274	18	2	3	2	74	1	35	1	0.485177912	0	 	 	0.917675274	0.671887119	1.010758135	2.690475932	 	0.917675274	0.917675274	0	95	150	0.633333333	10	0.917675274	0.100322556	0.02468641	1.027911971	-0.110236697	9	9	1	11.2	11
18	2	1	1	1	1	10	1	19	2.319163174	18	2	3	2	74	1	13	1	0.585276097	1	 	 	2.319163174	0.671887119	1.010758135	2.690475932	 	2.319163174	2.319163174	1	95	150	0.633333333	19	2.319163174	0.100322556	0.02468641	1.930814975	0.388348199	10	10	1	11.2	11
18	2	1	1	1	1	10	2	10	0.233612531	18	2	3	2	74	1	13	1	0.585276097	1	 	 	0.233612531	0.671887119	1.010758135	2.690475932	 	0.233612531	0.233612531	1	95	150	0.633333333	10	0.233612531	0.100322556	0.02468641	1.027911971	-0.79429944	10	10	1	11.2	11
18	2	1	1	1	1	10	3	8	1.751934794	18	2	3	2	74	1	13	1	0.585276097	1	 	 	1.751934794	0.671887119	1.010758135	2.690475932	 	1.751934794	1.751934794	1	95	150	0.633333333	8	1.751934794	0.100322556	0.02468641	0.827266859	0.924667935	10	10	1	11.2	11
18	2	1	1	1	1	10	4	5	0.433777343	18	2	3	2	74	1	13	1	0.585276097	1	 	 	0.433777343	0.671887119	1.010758135	2.690475932	 	0.433777343	0.433777343	1	95	150	0.633333333	5	0.433777343	0.100322556	0.02468641	0.526299191	-0.092521848	10	10	1	11.2	11
18	2	1	1	1	1	10	5	13	1.785317973	18	2	3	2	74	1	13	1	0.585276097	1	 	 	1.785317973	0.671887119	1.010758135	2.690475932	 	1.785317973	1.785317973	1	95	150	0.633333333	13	1.785317973	0.100322556	0.02468641	1.328879639	0.456438334	10	10	1	11.2	11
18	2	1	1	1	1	21	1	12	1.585004255	18	2	3	2	74	0	25	1	0.585367716	1	 	 	1.585004255	0.671887119	1.010758135	2.690475932	 	1.585004255	1.585004255	1	95	150	0.633333333	12	1.585004255	0.100322556	0.02468641	1.228557083	0.356447172	21	1	1	11.2	11
18	2	1	1	1	1	21	2	5	1.067835098	18	2	3	2	74	0	25	1	0.585367716	1	 	 	1.067835098	0.671887119	1.010758135	2.690475932	 	1.067835098	1.067835098	1	95	150	0.633333333	5	1.067835098	0.100322556	0.02468641	0.526299191	0.541535907	21	1	1	11.2	11
18	2	1	1	1	1	21	3	9	1.535023073	18	2	3	2	74	0	25	1	0.585367716	1	 	 	1.535023073	0.671887119	1.010758135	2.690475932	 	1.535023073	1.535023073	1	95	150	0.633333333	9	1.535023073	0.100322556	0.02468641	0.927589415	0.607433658	21	1	1	11.2	11
18	2	1	1	1	1	21	4	11	1.434925464	18	2	3	2	74	0	25	1	0.585367716	1	 	 	1.434925464	0.671887119	1.010758135	2.690475932	 	1.434925464	1.434925464	1	95	150	0.633333333	11	1.434925464	0.100322556	0.02468641	1.128234527	0.306690937	21	1	1	11.2	11
18	2	1	1	1	1	21	5	12	1.284737137	18	2	3	2	74	0	25	1	0.585367716	1	 	 	1.284737137	0.671887119	1.010758135	2.690475932	 	1.284737137	1.284737137	1	95	150	0.633333333	12	1.284737137	0.100322556	0.02468641	1.228557083	0.056180054	21	1	1	11.2	11
18	2	1	0	0	1	22	1	24	2.469322007	18	2	3	2	74	0	36	1	0.75214327	1	 	 	2.469322007	0.671887119	1.010758135	2.690475932	 	2.469322007	2.469322007	1	95	150	0.633333333	24	2.469322007	0.100322556	0.02468641	2.432427755	0.036894252	22	2	1	11.2	11
18	2	1	0	0	1	22	2	6	0.467158651	18	2	3	2	74	0	36	1	0.75214327	1	 	 	0.467158651	0.671887119	1.010758135	2.690475932	 	0.467158651	0.467158651	1	95	150	0.633333333	6	0.467158651	0.100322556	0.02468641	0.626621747	-0.159463096	22	2	1	11.2	11
18	2	1	0	0	1	22	3	9	1.034473525	18	2	3	2	74	0	36	1	0.75214327	1	 	 	1.034473525	0.671887119	1.010758135	2.690475932	 	1.034473525	1.034473525	1	95	150	0.633333333	9	1.034473525	0.100322556	0.02468641	0.927589415	0.10688411	22	2	1	11.2	11
18	2	1	0	0	1	22	4	11	0.600435448	18	2	3	2	74	0	36	1	0.75214327	1	 	 	0.600435448	0.671887119	1.010758135	2.690475932	 	0.600435448	0.600435448	1	95	150	0.633333333	11	0.600435448	0.100322556	0.02468641	1.128234527	-0.527799079	22	2	1	11.2	11
18	2	1	0	0	1	22	5	12	1.134808508	18	2	3	2	74	0	36	1	0.75214327	1	 	 	1.134808508	0.671887119	1.010758135	2.690475932	 	1.134808508	1.134808508	1	95	150	0.633333333	12	1.134808508	0.100322556	0.02468641	1.228557083	-0.093748575	22	2	1	11.2	11
18	2	1	0	0	1	23	1	11	1.184420685	18	2	3	2	74	0	74	1	0.802356025	1	 	 	1.184420685	0.671887119	1.010758135	2.690475932	 	1.184420685	1.184420685	1	95	150	0.633333333	11	1.184420685	0.100322556	0.02468641	1.128234527	0.056186158	23	3	1	11.2	11
18	2	1	0	0	1	23	2	9	0.467157102	18	2	3	2	74	0	74	1	0.802356025	1	 	 	0.467157102	0.671887119	1.010758135	2.690475932	 	0.467157102	0.467157102	1	95	150	0.633333333	9	0.467157102	0.100322556	0.02468641	0.927589415	-0.460432313	23	3	1	11.2	11
18	2	1	0	0	1	23	3	12	2.068970559	18	2	3	2	74	0	74	1	0.802356025	1	 	 	2.068970559	0.671887119	1.010758135	2.690475932	 	2.068970559	2.068970559	1	95	150	0.633333333	12	2.068970559	0.100322556	0.02468641	1.228557083	0.840413476	23	3	1	11.2	11
18	2	1	0	0	1	23	4	6	0.300329476	18	2	3	2	74	0	74	1	0.802356025	1	 	 	0.300329476	0.671887119	1.010758135	2.690475932	 	0.300329476	0.300329476	1	95	150	0.633333333	6	0.300329476	0.100322556	0.02468641	0.626621747	-0.326292271	23	3	1	11.2	11
18	2	1	0	0	1	23	5	7	0.88432135	18	2	3	2	74	0	74	1	0.802356025	1	 	 	0.88432135	0.671887119	1.010758135	2.690475932	 	0.88432135	0.88432135	1	95	150	0.633333333	7	0.88432135	0.100322556	0.02468641	0.726944303	0.157377047	23	3	1	11.2	11
18	2	1	1	1	1	24	1	13	1.084456696	18	2	3	2	74	0	56	1	0.785424053	0	 	 	1.084456696	0.671887119	1.010758135	2.690475932	 	1.084456696	1.084456696	0	95	150	0.633333333	13	1.084456696	0.100322556	0.02468641	1.328879639	-0.244422943	24	4	1	11.2	11
18	2	1	1	1	1	24	2	8	0.250275532	18	2	3	2	74	0	56	1	0.785424053	0	 	 	0.250275532	0.671887119	1.010758135	2.690475932	 	0.250275532	0.250275532	0	95	150	0.633333333	8	0.250275532	0.100322556	0.02468641	0.827266859	-0.576991327	24	4	1	11.2	11
18	2	1	1	1	1	24	3	7	1.868712556	18	2	3	2	74	0	56	1	0.785424053	0	 	 	1.868712556	0.671887119	1.010758135	2.690475932	 	1.868712556	1.868712556	0	95	150	0.633333333	7	1.868712556	0.100322556	0.02468641	0.726944303	1.141768253	24	4	1	11.2	11
18	2	1	1	1	1	24	4	4	0.517215606	18	2	3	2	74	0	56	1	0.785424053	0	 	 	0.517215606	0.671887119	1.010758135	2.690475932	 	0.517215606	0.517215606	0	95	150	0.633333333	4	0.517215606	0.100322556	0.02468641	0.425976635	0.091238971	24	4	1	11.2	11
18	2	1	1	1	1	24	5	19	2.169095536	18	2	3	2	74	0	56	1	0.785424053	0	 	 	2.169095536	0.671887119	1.010758135	2.690475932	 	2.169095536	2.169095536	0	95	150	0.633333333	19	2.169095536	0.100322556	0.02468641	1.930814975	0.238280561	24	4	1	11.2	11
18	2	1	1	1	1	25	1	17	1.55163721	18	2	3	2	74	0	27	1	0.902361045	1	 	 	1.55163721	0.671887119	1.010758135	2.690475932	 	1.55163721	1.55163721	1	95	150	0.633333333	17	1.55163721	0.100322556	0.02468641	1.730169863	-0.178532653	25	5	1	11.2	11
18	2	1	1	1	1	25	2	6	0.250271878	18	2	3	2	74	0	27	1	0.902361045	1	 	 	0.250271878	0.671887119	1.010758135	2.690475932	 	0.250271878	0.250271878	1	95	150	0.633333333	6	0.250271878	0.100322556	0.02468641	0.626621747	-0.376349869	25	5	1	11.2	11
18	2	1	1	1	1	25	3	8	1.101220117	18	2	3	2	74	0	27	1	0.902361045	1	 	 	1.101220117	0.671887119	1.010758135	2.690475932	 	1.101220117	1.101220117	1	95	150	0.633333333	8	1.101220117	0.100322556	0.02468641	0.827266859	0.273953258	25	5	1	11.2	11
18	2	1	1	1	1	25	4	8	0.934361877	18	2	3	2	74	0	27	1	0.902361045	1	 	 	0.934361877	0.671887119	1.010758135	2.690475932	 	0.934361877	0.934361877	1	95	150	0.633333333	8	0.934361877	0.100322556	0.02468641	0.827266859	0.107095018	25	5	1	11.2	11
18	2	1	1	1	1	25	5	14	2.402640926	18	2	3	2	74	0	27	1	0.902361045	1	 	 	2.402640926	0.671887119	1.010758135	2.690475932	 	2.402640926	2.402640926	1	95	150	0.633333333	14	2.402640926	0.100322556	0.02468641	1.429202195	0.973438731	25	5	1	11.2	11
18	2	1	0	0	1	26	1	15	1.251261114	18	2	3	2	74	0	61	1	0.451974371	0	 	 	1.251261114	0.671887119	1.010758135	2.690475932	 	1.251261114	1.251261114	0	95	150	0.633333333	15	1.251261114	0.100322556	0.02468641	1.529524751	-0.278263637	26	6	1	11.2	11
18	2	1	0	0	1	26	2	6	0.417149994	18	2	3	2	74	0	61	1	0.451974371	0	 	 	0.417149994	0.671887119	1.010758135	2.690475932	 	0.417149994	0.417149994	0	95	150	0.633333333	6	0.417149994	0.100322556	0.02468641	0.626621747	-0.209471753	26	6	1	11.2	11
18	2	1	0	0	1	26	3	10	1.134576504	18	2	3	2	74	0	61	1	0.451974371	0	 	 	1.134576504	0.671887119	1.010758135	2.690475932	 	1.134576504	1.134576504	0	95	150	0.633333333	10	1.134576504	0.100322556	0.02468641	1.027911971	0.106664533	26	6	1	11.2	11
18	2	1	0	0	1	26	4	8	1.968848485	18	2	3	2	74	0	61	1	0.451974371	0	 	 	1.968848485	0.671887119	1.010758135	2.690475932	 	1.968848485	1.968848485	0	95	150	0.633333333	8	1.968848485	0.100322556	0.02468641	0.827266859	1.141581626	26	6	1	11.2	11
18	2	1	0	0	1	26	5	6	1.03448833	18	2	3	2	74	0	61	1	0.451974371	0	 	 	1.03448833	0.671887119	1.010758135	2.690475932	 	1.03448833	1.03448833	0	95	150	0.633333333	6	1.03448833	0.100322556	0.02468641	0.626621747	0.407866583	26	6	1	11.2	11
18	2	1	0	0	1	27	1	15	2.803014193	18	2	3	2	74	0	37	1	0.451806549	1	 	 	2.803014193	0.671887119	1.010758135	2.690475932	1	2.690475932	2.803014193	1	95	150	0.633333333	15	2.690475932	0.100322556	0.02468641	1.529524751	1.160951181	27	7	1	11.2	11
18	2	1	0	0	1	27	2	5	0.266962736	18	2	3	2	74	0	37	1	0.451806549	1	 	 	0.266962736	0.671887119	1.010758135	2.690475932	 	0.266962736	0.266962736	1	95	150	0.633333333	5	0.266962736	0.100322556	0.02468641	0.526299191	-0.259336455	27	7	1	11.2	11
18	2	1	0	0	1	27	3	8	0.500556822	18	2	3	2	74	0	37	1	0.451806549	1	 	 	0.500556822	0.671887119	1.010758135	2.690475932	 	0.500556822	0.500556822	1	95	150	0.633333333	8	0.500556822	0.100322556	0.02468641	0.827266859	-0.326710037	27	7	1	11.2	11
18	2	1	0	0	1	27	4	4	0.40039409	18	2	3	2	74	0	37	1	0.451806549	1	 	 	0.40039409	0.671887119	1.010758135	2.690475932	 	0.40039409	0.40039409	1	95	150	0.633333333	4	0.40039409	0.100322556	0.02468641	0.425976635	-0.025582545	27	7	1	11.2	11
18	2	1	0	0	1	27	5	9	1.651862883	18	2	3	2	74	0	37	1	0.451806549	1	 	 	1.651862883	0.671887119	1.010758135	2.690475932	 	1.651862883	1.651862883	1	95	150	0.633333333	9	1.651862883	0.100322556	0.02468641	0.927589415	0.724273468	27	7	1	11.2	11
18	2	1	1	1	1	28	1	20	1.968741735	18	2	3	2	74	0	44	1	0.619174485	0	 	 	1.968741735	0.671887119	1.010758135	2.690475932	 	1.968741735	1.968741735	0	95	150	0.633333333	20	1.968741735	0.100322556	0.02468641	2.031137531	-0.062395796	28	8	1	11.2	11
18	2	1	1	1	1	28	2	7	0.533935183	18	2	3	2	74	0	44	1	0.619174485	0	 	 	0.533935183	0.671887119	1.010758135	2.690475932	 	0.533935183	0.533935183	0	95	150	0.633333333	7	0.533935183	0.100322556	0.02468641	0.726944303	-0.19300912	28	8	1	11.2	11
18	2	1	1	1	1	28	3	11	2.435788873	18	2	3	2	74	0	44	1	0.619174485	0	 	 	2.435788873	0.671887119	1.010758135	2.690475932	 	2.435788873	2.435788873	0	95	150	0.633333333	11	2.435788873	0.100322556	0.02468641	1.128234527	1.307554346	28	8	1	11.2	11
18	2	1	1	1	1	28	4	8	0.534156234	18	2	3	2	74	0	44	1	0.619174485	0	 	 	0.534156234	0.671887119	1.010758135	2.690475932	 	0.534156234	0.534156234	0	95	150	0.633333333	8	0.534156234	0.100322556	0.02468641	0.827266859	-0.293110625	28	8	1	11.2	11
18	2	1	1	1	1	28	5	12	2.753036185	18	2	3	2	74	0	44	1	0.619174485	0	 	 	2.753036185	0.671887119	1.010758135	2.690475932	1	2.690475932	2.753036185	0	95	150	0.633333333	12	2.690475932	0.100322556	0.02468641	1.228557083	1.461918849	28	8	1	11.2	11
18	2	1	1	1	1	29	1	16	2.152308027	18	2	3	2	74	0	14	1	0.585347961	1	 	 	2.152308027	0.671887119	1.010758135	2.690475932	 	2.152308027	2.152308027	1	95	150	0.633333333	16	2.152308027	0.100322556	0.02468641	1.629847307	0.52246072	29	9	1	11.2	11
18	2	1	1	1	1	29	2	7	0.400405938	18	2	3	2	74	0	14	1	0.585347961	1	 	 	0.400405938	0.671887119	1.010758135	2.690475932	 	0.400405938	0.400405938	1	95	150	0.633333333	7	0.400405938	0.100322556	0.02468641	0.726944303	-0.326538365	29	9	1	11.2	11
18	2	1	1	1	1	29	3	6	2.385984528	18	2	3	2	74	0	14	1	0.585347961	1	 	 	2.385984528	0.671887119	1.010758135	2.690475932	 	2.385984528	2.385984528	1	95	150	0.633333333	6	2.385984528	0.100322556	0.02468641	0.626621747	1.759362781	29	9	1	11.2	11
18	2	1	1	1	1	29	4	5	0.483873414	18	2	3	2	74	0	14	1	0.585347961	1	 	 	0.483873414	0.671887119	1.010758135	2.690475932	 	0.483873414	0.483873414	1	95	150	0.633333333	5	0.483873414	0.100322556	0.02468641	0.526299191	-0.042425777	29	9	1	11.2	11
18	2	1	1	1	1	29	5	18	2.052036622	18	2	3	2	74	0	14	1	0.585347961	1	 	 	2.052036622	0.671887119	1.010758135	2.690475932	 	2.052036622	2.052036622	1	95	150	0.633333333	18	2.052036622	0.100322556	0.02468641	1.830492419	0.221544203	29	9	1	11.2	11
18	2	1	0	0	1	30	1	10	1.568317964	18	2	3	2	74	0	46	1	0.434996402	0	 	 	1.568317964	0.671887119	1.010758135	2.690475932	 	1.568317964	1.568317964	0	95	150	0.633333333	10	1.568317964	0.100322556	0.02468641	1.027911971	0.540405993	30	10	1	11.2	11
18	2	1	0	0	1	30	2	6	0.250276394	18	2	3	2	74	0	46	1	0.434996402	0	 	 	0.250276394	0.671887119	1.010758135	2.690475932	 	0.250276394	0.250276394	0	95	150	0.633333333	6	0.250276394	0.100322556	0.02468641	0.626621747	-0.376345353	30	10	1	11.2	11
18	2	1	0	0	1	30	3	8	0.734148608	18	2	3	2	74	0	46	1	0.434996402	0	 	 	0.734148608	0.671887119	1.010758135	2.690475932	 	0.734148608	0.734148608	0	95	150	0.633333333	8	0.734148608	0.100322556	0.02468641	0.827266859	-0.093118251	30	10	1	11.2	11
18	2	1	0	0	1	30	4	9	0.85093689	18	2	3	2	74	0	46	1	0.434996402	0	 	 	0.85093689	0.671887119	1.010758135	2.690475932	 	0.85093689	0.85093689	0	95	150	0.633333333	9	0.85093689	0.100322556	0.02468641	0.927589415	-0.076652525	30	10	1	11.2	11
18	2	1	0	0	1	30	5	11	1.117900715	18	2	3	2	74	0	46	1	0.434996402	0	 	 	1.117900715	0.671887119	1.010758135	2.690475932	 	1.117900715	1.117900715	0	95	150	0.633333333	11	1.117900715	0.100322556	0.02468641	1.128234527	-0.010333812	30	10	1	11.2	8
18	2	0	1	0	1	102	1	12	1.251294141	18	2	3	2	74	0	48	1	0.685464527	1	 	 	1.251294141	0.671887119	1.010758135	2.690475932	 	1.251294141	1.251294141	1	95	150	0.633333333	12	1.251294141	0.100322556	0.02468641	1.228557083	0.022737058	2	2	1	8	8
18	2	0	1	0	1	102	2	8	0.23358564	18	2	3	2	74	0	48	1	0.685464527	1	 	 	0.23358564	0.671887119	1.010758135	2.690475932	 	0.23358564	0.23358564	1	95	150	0.633333333	8	0.23358564	0.100322556	0.02468641	0.827266859	-0.593681219	2	2	1	8	8
18	2	0	1	0	1	102	3	6	0.700754999	18	2	3	2	74	0	48	1	0.685464527	1	 	 	0.700754999	0.671887119	1.010758135	2.690475932	 	0.700754999	0.700754999	1	95	150	0.633333333	6	0.700754999	0.100322556	0.02468641	0.626621747	0.074133252	2	2	1	8	8
18	2	0	1	0	1	102	4	7	0.500580498	18	2	3	2	74	0	48	1	0.685464527	1	 	 	0.500580498	0.671887119	1.010758135	2.690475932	 	0.500580498	0.500580498	1	95	150	0.633333333	7	0.500580498	0.100322556	0.02468641	0.726944303	-0.226363805	2	2	1	8	8
18	2	0	1	0	1	102	5	9	0.750831941	18	2	3	2	74	0	48	1	0.685464527	1	 	 	0.750831941	0.671887119	1.010758135	2.690475932	 	0.750831941	0.750831941	1	95	150	0.633333333	9	0.750831941	0.100322556	0.02468641	0.927589415	-0.176757474	2	2	1	8	8
18	2	0	1	0	1	103	2	4	0.533932926	18	2	3	2	74	0	15	1	0.602022372	1	 	 	0.533932926	0.671887119	1.010758135	2.690475932	 	0.533932926	0.533932926	1	95	150	0.633333333	4	0.533932926	0.100322556	0.02468641	0.425976635	0.107956291	3	3	1	8	8
18	2	0	1	0	1	103	3	7	1.134591375	18	2	3	2	74	0	15	1	0.602022372	1	 	 	1.134591375	0.671887119	1.010758135	2.690475932	 	1.134591375	1.134591375	1	95	150	0.633333333	7	1.134591375	0.100322556	0.02468641	0.726944303	0.407647072	3	3	1	8	8
18	2	0	1	0	1	103	4	7	2.08561771	18	2	3	2	74	0	15	1	0.602022372	1	 	 	2.08561771	0.671887119	1.010758135	2.690475932	 	2.08561771	2.08561771	1	95	150	0.633333333	7	2.08561771	0.100322556	0.02468641	0.726944303	1.358673407	3	3	1	8	8
18	2	0	1	0	1	103	5	11	0.901003426	18	2	3	2	74	0	15	1	0.602022372	1	 	 	0.901003426	0.671887119	1.010758135	2.690475932	 	0.901003426	0.901003426	1	95	150	0.633333333	11	0.901003426	0.100322556	0.02468641	1.128234527	-0.227231101	3	3	1	8	8
18	2	0	1	0	1	106	1	10	1.284552736	18	2	3	2	74	0	62	1	0.652022717	0	 	 	1.284552736	0.671887119	1.010758135	2.690475932	 	1.284552736	1.284552736	0	95	150	0.633333333	10	1.284552736	0.100322556	0.02468641	1.027911971	0.256640765	6	6	1	8	8
18	2	0	1	0	1	106	2	5	0.2502578	18	2	3	2	74	0	62	1	0.652022717	0	 	 	0.2502578	0.671887119	1.010758135	2.690475932	 	0.2502578	0.2502578	0	95	150	0.633333333	5	0.2502578	0.100322556	0.02468641	0.526299191	-0.276041391	6	6	1	8	8
18	2	0	1	0	1	106	3	10	0.617366296	18	2	3	2	74	0	62	1	0.652022717	0	 	 	0.617366296	0.671887119	1.010758135	2.690475932	 	0.617366296	0.617366296	0	95	150	0.633333333	10	0.617366296	0.100322556	0.02468641	1.027911971	-0.410545675	6	6	1	8	8
18	2	0	1	0	1	106	4	5	0.784171516	18	2	3	2	74	0	62	1	0.652022717	0	 	 	0.784171516	0.671887119	1.010758135	2.690475932	 	0.784171516	0.784171516	0	95	150	0.633333333	5	0.784171516	0.100322556	0.02468641	0.526299191	0.257872325	6	6	1	8	8
18	2	0	1	0	1	106	5	10	0.884326098	18	2	3	2	74	0	62	1	0.652022717	0	 	 	0.884326098	0.671887119	1.010758135	2.690475932	 	0.884326098	0.884326098	0	95	150	0.633333333	10	0.884326098	0.100322556	0.02468641	1.027911971	-0.143585873	6	6	1	8	8
18	2	0	1	0	1	107	1	15	1.117781197	18	2	3	2	74	0	63	1	0.852240977	1	 	 	1.117781197	0.671887119	1.010758135	2.690475932	 	1.117781197	1.117781197	1	95	150	0.633333333	15	1.117781197	0.100322556	0.02468641	1.529524751	-0.411743554	7	7	1	8	8
18	2	0	1	0	1	107	2	6	0.250299641	18	2	3	2	74	0	63	1	0.852240977	1	 	 	0.250299641	0.671887119	1.010758135	2.690475932	 	0.250299641	0.250299641	1	95	150	0.633333333	6	0.250299641	0.100322556	0.02468641	0.626621747	-0.376322106	7	7	1	8	8
18	2	0	1	0	1	107	3	15	2.56951344	18	2	3	2	74	0	63	1	0.852240977	1	 	 	2.56951344	0.671887119	1.010758135	2.690475932	 	2.56951344	2.56951344	1	95	150	0.633333333	15	2.56951344	0.100322556	0.02468641	1.529524751	1.039988689	7	7	1	8	8
18	2	0	1	0	1	107	4	8	1.084535103	18	2	3	2	74	0	63	1	0.852240977	1	 	 	1.084535103	0.671887119	1.010758135	2.690475932	 	1.084535103	1.084535103	1	95	150	0.633333333	8	1.084535103	0.100322556	0.02468641	0.827266859	0.257268244	7	7	1	8	8
